34.7507908574985, 135.49091245076437
34.74724880749312, 135.48324869321104
34.73977064755837, 135.48324869321104
34.7315045253614, 135.46840016295147
34.73189816897742, 135.46744219325734
34.73544087715053, 135.45211467815068
34.729142624293004, 135.4463668599857
34.721269133289546, 135.44684584483275
34.719694345104166, 135.44780381452694
34.71260742710985, 135.43008137518487
34.70670119819399, 135.42433355701988
34.700006962289166, 135.407569087372
34.68110266687144, 135.42241761763154
34.649979948708165, 135.43630817819692
34.611749991950866, 135.42241761763154
34.606230811535205, 135.45498858723315
34.594008463650425, 135.49378635984687
34.58691079114662, 135.50288707194144
34.597162790131875, 135.52779428398972
34.596768505872085, 135.56611307175635
34.607413523938334, 135.5867094201809
34.60977889820513, 135.58814637472219
34.620028074632344, 135.57521378385096
34.63500536361821, 135.5737768293097
34.65510221225012, 135.56084423843845
34.65904219958071, 135.56419713236804
34.68779843192525, 135.56467611721513
34.689767671530895, 135.5795246474747
34.707094959908645, 135.59724708681674
34.714576076362555, 135.59868404135798
34.71496980058974, 135.58910434441634
34.72363125932854, 135.58335652625135
34.70945749083632, 135.57425581415677
34.73268545058482, 135.5550964202735
34.7570874602107, 135.56036525359139
34.75905505009598, 135.54982758695556
34.768105359620954, 135.5493486021085
34.76731841557362, 135.54168484455514
34.761809597161815, 135.53976890516682
34.75590688377337, 135.5287522536839
34.7496101910412, 135.523483420366
34.7507908574985, 135.51629864765977
34.74488735643546, 135.50767692041225
34.7496101910412, 135.50001316285895
